3949	15.6611
3950	15.6675
3951	15.6739
3952	15.6803
3953	15.6867
3954	15.6931
3955	15.6995
3956	15.7059
3957	15.7122
3958	15.7186
3959	15.7250
3960	15.7314
3961	15.7378
3962	15.7441
3963	15.7505
3964	15.7569
3965	15.7632
3966	15.7696
3967	15.7760
3968	15.7823
3969	15.7887
3970	15.7951
3971	15.8014
3972	15.8078
3973	15.8141
3974	15.8205
3975	15.8268
3976	15.8332
3977	15.8395
3978	15.8459
3979	15.8522
3980	15.8586
3981	15.8649
3982	15.8712
3983	15.8776
3984	15.8839
3985	15.8903
3986	15.8966
3987	15.9029
3988	15.9093
3989	15.9156
3990	15.9219
3991	15.9282
3992	15.9346
3993	15.9409
3994	15.9472
3995	15.9535
3996	15.9598
3997	15.9662
3998	15.9725
3999	15.9788
4000	15.9851
4001	15.9914
4002	15.9977
4003	16.0040
4004	16.0103
4005	16.0166
4006	16.0229
4007	16.0292
4008	16.0355
4009	16.0418
4010	16.0481
4011	16.0544
4012	16.0607
4013	16.0670
4014	16.0733
4015	16.0796
4016	16.0859
4017	16.0922
4018	16.0984
4019	16.1047
4020	16.1110
4021	16.1173
4022	16.1236
4023	16.1298
4024	16.1361
4025	16.1424
4026	16.1486
4027	16.1549
4028	16.1612
4029	16.1674
4030	16.1737
4031	16.1800
4032	16.1862
4033	16.1925
4034	16.1987
4035	16.2050
4036	16.2113
4037	16.2175
4038	16.2238
4039	16.2300
4040	16.2363
4041	16.2425
4042	16.2488
4043	16.2550
4044	16.2612
4045	16.2675
4046	16.2737
4047	16.2800
4048	16.2862
4049	16.2924
4050	16.2987
4051	16.3049
4052	16.3111
4053	16.3174
4054	16.3236
4055	16.3298
4056	16.3360
4057	16.3423
4058	16.3485
4059	16.3547
4060	16.3609
4061	16.3671
4062	16.3733
4063	16.3796
4064	16.3858
4065	16.3920
4066	16.3982
4067	16.4044
4068	16.4106
4069	16.4168
4070	16.4230
4071	16.4292
4072	16.4354
4073	16.4416
4074	16.4478
4075	16.4540
4076	16.4602
4077	16.4664
4078	16.4726
4079	16.4788
4080	16.4850
4081	16.4912
4082	16.4973
4083	16.5035
4084	16.5097
4085	16.5159
4086	16.5221
4087	16.5282
4088	16.5344
4089	16.5406
4090	16.5468
4091	16.5529
4092	16.5591
4093	16.5653
4094	16.5714
4095	16.5776
4096	16.5838
4097	16.5899
4098	16.5961
4099	16.6023
4100	16.6084
4101	16.6146
4102	16.6207
4103	16.6269
4104	16.6330
4105	16.6392
4106	16.6453
4107	16.6515
4108	16.6576
4109	16.6638
4110	16.6699
4111	16.6761
4112	16.6822
4113	16.6884
4114	16.6945
4115	16.7006
4116	16.7068
4117	16.7129
4118	16.7190
4119	16.7252
4120	16.7313
4121	16.7374
4122	16.7436
4123	16.7497
4124	16.7558
4125	16.7619
4126	16.7681
4127	16.7742
4128	16.7803
4129	16.7864
4130	16.7925
4131	16.7986
4132	16.8048
4133	16.8109
4134	16.8170
4135	16.8231
4136	16.8292
4137	16.8353
4138	16.8414
4139	16.8475
4140	16.8536
4141	16.8597
4142	16.8658
4143	16.8719
4144	16.8780
4145	16.8841
4146	16.8902
4147	16.8963
4148	16.9024
4149	16.9085
4150	16.9146
4151	16.9206
4152	16.9267
4153	16.9328
4154	16.9389
4155	16.9450
4156	16.9511
4157	16.9571
4158	16.9632
4159	16.9693
4160	16.9754
4161	16.9814
4162	16.9875
4163	16.9936
4164	16.9996
4165	17.0057
4166	17.0118
4167	17.0178
4168	17.0239
4169	17.0300
4170	17.0360
4171	17.0421
4172	17.0481
4173	17.0542
4174	17.0603
4175	17.0663
4176	17.0724
4177	17.0784
4178	17.0845
4179	17.0905
4180	17.0966
4181	17.1026
4182	17.1087
4183	17.1147
4184	17.1207
4185	17.1268
4186	17.1328
4187	17.1389
4188	17.1449
4189	17.1509
4190	17.1570
4191	17.1630
4192	17.1690
4193	17.1751
4194	17.1811
4195	17.1871
4196	17.1931
4197	17.1992
4198	17.2052
4199	17.2112
4200	17.2172
4201	17.2232
4202	17.2293
4203	17.2353
4204	17.2413
4205	17.2473
4206	17.2533
4207	17.2593
4208	17.2653
4209	17.2714
4210	17.2774
4211	17.2834
4212	17.2894
4213	17.2954
4214	17.3014
4215	17.3074
4216	17.3134
4217	17.3194
4218	17.3254
4219	17.3314
4220	17.3374
4221	17.3434
4222	17.3494
4223	17.3554
4224	17.3613
4225	17.3673
4226	17.3733
4227	17.3793
4228	17.3853
4229	17.3913
4230	17.3973
4231	17.4032
4232	17.4092
4233	17.4152
